model,allocation,tie_rule,score,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
PraNet,global,identity,confidence_deficit,case32_6,case32,1368,16,1361,9,0.006612784717119765,0.9948830409356725,True,True,True,False,0.006612784717119765
PraNet,global,identity,confidence_deficit,case34_2,case34,992,19,991,18,0.018163471241170535,0.998991935483871,True,True,True,False,0.018163471241170535
PraNet,global,identity,confidence_deficit,case35_2,case35,720,0,720,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case35_8,case35,928,141,916,129,0.1408296943231441,0.9870689655172413,True,True,True,False,0.1408296943231441
PraNet,global,identity,confidence_deficit,case36_2,case36,1200,886,935,621,0.6641711229946524,0.7791666666666667,False,True,False,False,0.6641711229946524
PraNet,global,identity,confidence_deficit,case36_4,case36,1024,1002,846,824,0.9739952718676123,0.826171875,False,True,False,False,0.9739952718676123
PraNet,global,identity,confidence_deficit,case37_2,case37,1272,115,1247,90,0.07217321571772253,0.9803459119496856,True,True,True,False,0.07217321571772253
PraNet,global,identity,confidence_deficit,case38_2,case38,2032,677,1743,388,0.22260470453241538,0.8577755905511811,False,True,False,False,0.22260470453241538
PraNet,global,identity,confidence_deficit,case39_2,case39,2160,363,2063,266,0.1289384391662627,0.9550925925925926,True,True,True,False,0.1289384391662627
PraNet,global,identity,confidence_deficit,case3_1,case3,1584,219,1510,145,0.09602649006622517,0.9532828282828283,True,True,True,False,0.09602649006622517
PraNet,global,identity,confidence_deficit,case40,case40,1272,401,1056,185,0.17518939393939395,0.8301886792452831,False,True,False,False,0.17518939393939395
PraNet,global,identity,confidence_deficit,case43,case43,2080,165,1955,40,0.020460358056265986,0.9399038461538461,True,True,True,False,0.020460358056265986
PraNet,global,identity,confidence_deficit,case47_2,case47,1200,65,1173,38,0.03239556692242114,0.9775,True,True,True,False,0.03239556692242114
PraNet,global,identity,confidence_deficit,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case48,case48,1408,382,1195,169,0.1414225941422594,0.8487215909090909,True,True,True,False,0.1414225941422594
PraNet,global,identity,confidence_deficit,case50_2,case50,1200,9,1200,9,0.0075,1.0,True,True,True,False,0.0075
PraNet,global,identity,confidence_deficit,case50_4,case50,1896,162,1854,120,0.06472491909385113,0.9778481012658228,True,True,True,False,0.06472491909385113
PraNet,global,identity,confidence_deficit,case51_10,case51,1744,44,1742,42,0.024110218140068886,0.9988532110091743,True,True,True,False,0.024110218140068886
PraNet,global,identity,confidence_deficit,case51_3,case51,1680,209,1599,128,0.08005003126954346,0.9517857142857142,True,True,True,False,0.08005003126954346
PraNet,global,identity,confidence_deficit,case51_5,case51,1200,115,1145,60,0.05240174672489083,0.9541666666666667,True,True,True,False,0.05240174672489083
PraNet,global,identity,confidence_deficit,case51_7,case51,1072,278,874,80,0.09153318077803203,0.8152985074626866,True,True,True,False,0.09153318077803203
PraNet,global,identity,confidence_deficit,case51_9,case51,1200,263,1171,234,0.19982920580700256,0.9758333333333333,False,True,False,False,0.19982920580700256
PraNet,global,identity,confidence_deficit,case54_1,case54,1688,865,1027,204,0.19863680623174293,0.6084123222748815,False,True,False,False,0.19863680623174293
PraNet,global,identity,confidence_deficit,case56_1,case56,1200,75,1177,52,0.044180118946474084,0.9808333333333333,True,True,True,False,0.044180118946474084
PraNet,global,identity,confidence_deficit,case5_4,case5,1200,18,1197,15,0.012531328320802004,0.9975,True,True,True,False,0.012531328320802004
PraNet,global,identity,confidence_deficit,case60,case60,1168,1043,670,545,0.8134328358208955,0.5736301369863014,False,True,False,False,0.8134328358208955
PraNet,global,identity,confidence_deficit,case61_3,case61,1768,71,1751,54,0.03083952027412907,0.9903846153846154,True,True,True,False,0.03083952027412907
PraNet,global,identity,confidence_deficit,case63_3,case63,1384,51,1371,38,0.027716994894237783,0.990606936416185,True,True,True,False,0.027716994894237783
PraNet,global,identity,confidence_deficit,case66_2,case66,2584,16,2583,15,0.005807200929152149,0.9996130030959752,True,True,True,False,0.005807200929152149
PraNet,global,identity,confidence_deficit,case66_4,case66,1888,0,1888,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case66_6,case66,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case66_9,case66,1600,8,1595,3,0.0018808777429467085,0.996875,True,True,True,False,0.0018808777429467085
PraNet,global,identity,confidence_deficit,case68_1,case68,1312,80,1305,73,0.055938697318007664,0.9946646341463414,True,True,True,False,0.055938697318007664
PraNet,global,identity,confidence_deficit,case68_3,case68,1304,208,1247,151,0.1210906174819567,0.9562883435582822,True,True,True,False,0.1210906174819567
PraNet,global,identity,confidence_deficit,case68_5,case68,1200,29,1200,29,0.024166666666666666,1.0,True,True,True,False,0.024166666666666666
PraNet,global,identity,confidence_deficit,case68_7,case68,1840,510,1606,276,0.1718555417185554,0.8728260869565218,False,True,False,False,0.1718555417185554
PraNet,global,identity,confidence_deficit,case6_3,case6,1680,1668,242,230,0.9504132231404959,0.14404761904761904,False,False,False,False,0.9504132231404959
PraNet,global,identity,confidence_deficit,case71_1,case71,1024,418,824,218,0.2645631067961165,0.8046875,False,True,False,False,0.2645631067961165
PraNet,global,identity,confidence_deficit,case71_5,case71,1808,56,1773,21,0.011844331641285956,0.980641592920354,True,True,True,False,0.011844331641285956
PraNet,global,identity,confidence_deficit,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case74_1,case74,1256,617,859,220,0.2561117578579744,0.6839171974522293,False,True,False,False,0.2561117578579744
PraNet,global,identity,confidence_deficit,case75_1,case75,1200,256,1033,89,0.08615682478218781,0.8608333333333333,True,True,True,False,0.08615682478218781
PraNet,global,identity,confidence_deficit,case7_2,case7,1048,58,1021,31,0.030362389813907934,0.9742366412213741,True,True,True,False,0.030362389813907934
PraNet,global,identity,confidence_deficit,case80_2,case80,1200,11,1195,6,0.00502092050209205,0.9958333333333333,True,True,True,False,0.00502092050209205
PraNet,global,identity,confidence_deficit,case80_4,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case80_6,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case80_8,case80,1160,6,1157,3,0.0025929127052722557,0.9974137931034482,True,True,True,False,0.0025929127052722557
PraNet,global,identity,confidence_deficit,case81_2,case81,2192,62,2147,17,0.007918025151374011,0.979470802919708,True,True,True,False,0.007918025151374011
PraNet,global,identity,confidence_deficit,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case85_7,case85,1200,547,926,273,0.29481641468682507,0.7716666666666666,False,True,False,False,0.29481641468682507
PraNet,global,identity,confidence_deficit,case86_1,case86,1200,170,1068,38,0.035580524344569285,0.89,True,True,True,False,0.035580524344569285
PraNet,global,identity,confidence_deficit,case89,case89,1192,112,1183,103,0.08706677937447169,0.9924496644295302,True,True,True,False,0.08706677937447169
PraNet,global,identity,confidence_deficit,case8_2,case8,1128,0,1128,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,confidence_deficit,case90_1,case90,1200,42,1178,20,0.01697792869269949,0.9816666666666667,True,True,True,False,0.01697792869269949
PraNet,global,identity,confidence_deficit,case91_1,case91,1200,831,685,316,0.46131386861313867,0.5708333333333333,False,True,False,False,0.46131386861313867
PraNet,global,identity,confidence_deficit,case91_3,case91,1200,1148,424,372,0.8773584905660378,0.35333333333333333,False,False,False,False,0.8773584905660378
PraNet,global,identity,confidence_deficit,case91_5,case91,1200,401,1117,318,0.2846911369740376,0.9308333333333333,False,True,False,False,0.2846911369740376
PraNet,global,identity,confidence_deficit,case91_7,case91,1872,216,1811,155,0.08558807288790723,0.9674145299145299,True,True,True,False,0.08558807288790723
PraNet,global,identity,confidence_deficit,case93_2,case93,1880,196,1763,79,0.04480998298355077,0.9377659574468085,True,True,True,False,0.04480998298355077
PraNet,global,identity,confidence_deficit,case95_1,case95,2072,607,1817,352,0.19372592184920198,0.8769305019305019,False,True,False,False,0.19372592184920198
PraNet,global,identity,confidence_deficit,case95_3,case95,1200,1200,44,44,1.0,0.03666666666666667,False,False,False,False,1.0
PraNet,global,identity,confidence_deficit,case96_1,case96,920,629,462,171,0.37012987012987014,0.5021739130434782,False,True,False,False,0.37012987012987014
PraNet,global,identity,confidence_deficit,case97_1,case97,1200,1050,525,375,0.7142857142857143,0.4375,False,False,False,False,0.7142857142857143
PraNet,global,identity,confidence_deficit,case97_3,case97,1016,454,814,252,0.3095823095823096,0.8011811023622047,False,True,False,False,0.3095823095823096
PraNet,global,identity,entropy,case10_1,case10,1704,810,1436,744,0.5181058495821727,0.8427230046948356,False,True,False,False,0.3774373259052925
PraNet,global,identity,entropy,case11,case11,904,50,899,46,0.05116796440489433,0.9944690265486725,True,True,True,False,0.05005561735261402
PraNet,global,identity,entropy,case12_2,case12,1984,491,1981,489,0.2468450277637557,0.9984879032258065,False,True,False,False,0.24634023220595658
PraNet,global,identity,entropy,case13_1,case13,784,107,534,80,0.149812734082397,0.6811224489795918,True,True,True,False,0.0
PraNet,global,identity,entropy,case13_3,case13,1408,17,1381,9,0.0065170166545981175,0.9808238636363636,True,True,True,False,0.0
PraNet,global,identity,entropy,case14_2,case14,1200,1194,1182,1182,1.0,0.985,False,True,False,False,0.9949238578680203
PraNet,global,identity,entropy,case14_4,case14,1160,1121,1004,999,0.9950199203187251,0.8655172413793103,False,True,False,False,0.9611553784860558
PraNet,global,identity,entropy,case14_6,case14,1600,1578,1504,1502,0.9986702127659575,0.94,False,True,False,False,0.9853723404255319
PraNet,global,identity,entropy,case1_2,case1,1728,3,1726,3,0.0017381228273464658,0.9988425925925926,True,True,True,False,0.0005793742757821553
PraNet,global,identity,entropy,case20_7,case20,1360,474,1260,450,0.35714285714285715,0.9264705882352942,False,True,False,False,0.2968253968253968
PraNet,global,identity,entropy,case20_9,case20,1200,300,1187,294,0.2476832350463353,0.9891666666666666,False,True,False,False,0.2417860151642797
PraNet,global,identity,entropy,case24_1,case24,1200,172,820,151,0.18414634146341463,0.6833333333333333,False,True,False,False,0.0
PraNet,global,identity,entropy,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,entropy,case24_5,case24,1200,49,1045,38,0.03636363636363636,0.8708333333333333,True,True,True,False,0.0
PraNet,global,identity,entropy,case25_2,case25,1088,77,1026,55,0.05360623781676413,0.9430147058823529,True,True,True,False,0.014619883040935672
PraNet,global,identity,entropy,case29_1,case29,1712,260,1482,206,0.13900134952766532,0.8656542056074766,True,True,True,False,0.020242914979757085
PraNet,global,identity,entropy,case2_3,case2,1200,0,1170,0,0.0,0.975,True,True,True,False,0.0
PraNet,global,identity,entropy,case2_6,case2,792,0,780,0,0.0,0.9848484848484849,True,True,True,False,0.0
PraNet,global,identity,entropy,case2_9,case2,896,0,855,0,0.0,0.9542410714285714,True,True,True,False,0.0
PraNet,global,identity,entropy,case31,case31,1464,50,1234,32,0.02593192868719611,0.842896174863388,True,True,True,False,0.0
PraNet,global,identity,entropy,case32_2,case32,800,6,572,1,0.0017482517482517483,0.715,True,True,True,False,0.0
PraNet,global,identity,entropy,case32_4,case32,1480,280,861,218,0.25319396051103366,0.5817567567567568,False,True,False,False,0.0
PraNet,global,identity,entropy,case32_6,case32,1368,16,1043,13,0.012464046021093002,0.7624269005847953,True,True,True,False,0.0
PraNet,global,identity,entropy,case34_2,case34,992,19,906,16,0.017660044150110375,0.9133064516129032,True,True,True,False,0.0
PraNet,global,identity,entropy,case35_2,case35,720,0,374,0,0.0,0.5194444444444445,True,True,True,False,0.0
PraNet,global,identity,entropy,case35_8,case35,928,141,86,37,0.43023255813953487,0.09267241379310345,False,False,False,False,0.0
PraNet,global,identity,entropy,case36_2,case36,1200,886,1120,873,0.7794642857142857,0.9333333333333333,False,True,False,False,0.7196428571428571
PraNet,global,identity,entropy,case36_4,case36,1024,1002,1021,999,0.9784524975514202,0.9970703125,False,True,False,False,0.9784524975514202
PraNet,global,identity,entropy,case37_2,case37,1272,115,692,97,0.14017341040462428,0.5440251572327044,True,True,True,False,0.0
PraNet,global,identity,entropy,case38_2,case38,2032,677,1980,645,0.32575757575757575,0.9744094488188977,False,True,False,False,0.31565656565656564
PraNet,global,identity,entropy,case39_2,case39,2160,363,1696,298,0.17570754716981132,0.7851851851851852,False,True,False,False,0.0
PraNet,global,identity,entropy,case3_1,case3,1584,219,1546,207,0.13389391979301424,0.976010101010101,True,True,True,False,0.11707632600258733
PraNet,global,identity,entropy,case40,case40,1272,401,1267,397,0.31333859510655093,0.9960691823899371,False,True,False,False,0.31254932912391475
PraNet,global,identity,entropy,case43,case43,2080,165,2030,164,0.08078817733990148,0.9759615384615384,True,True,True,False,0.05665024630541872
PraNet,global,identity,entropy,case47_2,case47,1200,65,1086,60,0.055248618784530384,0.905,True,True,True,False,0.0
PraNet,global,identity,entropy,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
PraNet,global,identity,entropy,case48,case48,1408,382,1317,364,0.27638572513287774,0.9353693181818182,False,True,False,False,0.22095671981776766
PraNet,global,identity,entropy,case50_2,case50,1200,9,904,7,0.007743362831858407,0.7533333333333333,True,True,True,False,0.0
PraNet,global,identity,entropy,case50_4,case50,1896,162,1365,120,0.08791208791208792,0.7199367088607594,True,True,True,False,0.0
PraNet,global,identity,entropy,case51_10,case51,1744,44,1139,31,0.027216856892010536,0.6530963302752294,True,True,True,False,0.0
PraNet,global,identity,entropy,case51_3,case51,1680,209,1565,200,0.12779552715654952,0.9315476190476191,True,True,True,False,0.060063897763578275
PraNet,global,identity,entropy,case51_5,case51,1200,115,1182,113,0.09560067681895093,0.985,True,True,True,False,0.08206429780033841
PraNet,global,identity,entropy,case51_7,case51,1072,278,1050,274,0.26095238095238094,0.9794776119402985,False,True,False,False,0.2438095238095238
PraNet,global,identity,entropy,case51_9,case51,1200,263,839,98,0.11680572109654351,0.6991666666666667,True,True,True,False,0.0
PraNet,global,identity,entropy,case54_1,case54,1688,865,1573,841,0.5346471710108074,0.931872037914692,False,True,False,False,0.47679593134138587
PraNet,global,identity,entropy,case56_1,case56,1200,75,1176,66,0.05612244897959184,0.98,True,True,True,False,0.04336734693877551
PraNet,global,identity,entropy,case5_4,case5,1200,18,1197,18,0.015037593984962405,0.9975,True,True,True,False,0.012531328320802004
PraNet,global,identity,entropy,case60,case60,1168,1043,1035,994,0.9603864734299516,0.8861301369863014,False,True,False,False,0.8792270531400966
PraNet,global,identity,entropy,case61_3,case61,1768,71,1738,71,0.040851553509781355,0.9830316742081447,True,True,True,False,0.023590333716915997
